"","year","sex","db_bar.EDAT1899_1A7","monthly_income"
"1611",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1612",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1613",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1614",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1615",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1616",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1617",2021,"DONA","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1618",2021,"DONA","DE 18 A 24 ANYS","DE 3.001 A 5.000 EUROS"
"1619",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1620",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1621",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1622",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1623",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1624",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1625",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1626",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1627",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1628",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1629",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1630",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1631",2021,"HOME","DE 35 A 44 ANYS","NO HO SAP"
"1632",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1633",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1634",2021,"DONA","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"1635",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1636",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1637",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1638",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"1639",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1640",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1641",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1642",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1643",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1644",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1645",2021,"HOME","DE 18 A 24 ANYS","DE 1.001 A 1.500 EUROS"
"1646",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1647",2021,"DONA","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1648",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1649",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1650",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1651",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1652",2021,"HOME","DE 18 A 24 ANYS","DE 3.001 A 5.000 EUROS"
"1653",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1654",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1655",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1656",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1657",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1658",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1659",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1660",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1661",2021,"HOME","DE 45 A 54 ANYS","MENYS DE 500 EUROS"
"1662",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1663",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1664",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1665",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1666",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1667",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1668",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1669",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1670",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1671",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1672",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1673",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1674",2021,"DONA","DE 45 A 54 ANYS","MENYS DE 500 EUROS"
"1675",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1676",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1677",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1678",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1679",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1680",2021,"HOME","DE 45 A 54 ANYS","NO HO SAP"
"1681",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1682",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1683",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1684",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1685",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1686",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1687",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1688",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1689",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1690",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1691",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1692",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1693",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1694",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1695",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1696",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1697",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1698",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1699",2021,"DONA","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"1700",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1701",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1702",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1703",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1704",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1705",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1706",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1707",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1708",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1709",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"1710",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1711",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1712",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1713",2021,"DONA","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1714",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1715",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1716",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1717",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1718",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1719",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1720",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1721",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1722",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1723",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1724",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1725",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1726",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1727",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1728",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1729",2021,"DONA","DE 65 A 74 ANYS","DE 500 A 1.000 EUROS"
"1730",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1731",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1732",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1733",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1734",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1735",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1736",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1737",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1738",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1739",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1740",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1741",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1742",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1743",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1744",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1745",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1746",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1747",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1748",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1749",2021,"DONA","DE 18 A 24 ANYS","NO HO SAP"
"1750",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1751",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1752",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1753",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1754",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1755",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1756",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1757",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1758",2021,"DONA","DE 55 A 64 ANYS","NO HO SAP"
"1759",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1760",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1761",2021,"DONA","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"1762",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1763",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1764",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1765",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1766",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1767",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1768",2021,"HOME","DE 18 A 24 ANYS","DE 2.001 A 2.500 EUROS"
"1769",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1770",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1771",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1772",2021,"DONA","DE 35 A 44 ANYS","NO HO SAP"
"1773",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1774",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1775",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1776",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1777",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1778",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1779",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1780",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1781",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1782",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1783",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1784",2021,"DONA","DE 18 A 24 ANYS","DE 2.001 A 2.500 EUROS"
"1785",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1786",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1787",2021,"DONA","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"1788",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1789",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1790",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1791",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1792",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1793",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1794",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"1795",2021,"DONA","DE 18 A 24 ANYS","DE 1.501 A 2.000 EUROS"
"1796",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1797",2021,"HOME","DE 25 A 34 ANYS","NO CONTESTA"
"1798",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1799",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1800",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1801",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1802",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1803",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1804",2021,"DONA","DE 55 A 64 ANYS","DE 7.001 A 9.000 EUROS"
"1805",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1806",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1807",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1808",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1809",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1810",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1811",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1812",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1813",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1814",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1815",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1816",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1817",2021,"DONA","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"1818",2021,"HOME","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"1819",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1820",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1821",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1822",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1823",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1824",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1825",2021,"DONA","DE 35 A 44 ANYS","MENYS DE 500 EUROS"
"1826",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1827",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1828",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1829",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1830",2021,"DONA","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1831",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1832",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1833",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1834",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1835",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1836",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1837",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1838",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1839",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1840",2021,"HOME","DE 25 A 34 ANYS","NO CONTESTA"
"1841",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1842",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1843",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1844",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1845",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1846",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1847",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1848",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1849",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"1850",2021,"HOME","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1851",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1852",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1853",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1854",2021,"HOME","DE 25 A 34 ANYS","NO CONTESTA"
"1855",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1856",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1857",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1858",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1859",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1860",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1861",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1862",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1863",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1864",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1865",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1866",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1867",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1868",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1869",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1870",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1871",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1872",2021,"DONA","DE 45 A 54 ANYS","MENYS DE 500 EUROS"
"1873",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1874",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"1875",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1876",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1877",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1878",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1879",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1880",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1881",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1882",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1883",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1884",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1885",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1886",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1887",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1888",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1889",2021,"DONA","DE 25 A 34 ANYS","NO HO SAP"
"1890",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1891",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"1892",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1893",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1894",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1895",2021,"DONA","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1896",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1897",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1898",2021,"HOME","DE 18 A 24 ANYS","DE 3.001 A 5.000 EUROS"
"1899",2021,"HOME","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1900",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1901",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1902",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1903",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1904",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1905",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1906",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1907",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1908",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1909",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1910",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1911",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1912",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1913",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1914",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1915",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1916",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1917",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1918",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1919",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1920",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1921",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1922",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1923",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1924",2021,"HOME","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1925",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1926",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1927",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1928",2021,"HOME","DE 35 A 44 ANYS","MÉS DE 9.000 EUROS"
